(256, 256),(256, 256),(256, 256),(256, 256),(256, 256),(256, 256),(256, 256),(256, 256),(256, 256)
9.209850124271732,9.265961381361642,9.736767615996534,9.380183954950589,9.464258173107538,9.710327564725898,9.02657149748576,10.090489567894444,9.308818522881513
17.753960503505624,17.67736638291615,17.65352324844407,17.483499455667978,17.803082360250194,17.72209098091025,17.72657749446895,17.715576544186558,17.67705581450258
18.204079959343613,18.08076244982587,17.85157539089313,17.68830550710147,18.020433618328475,18.056069815215857,17.999321413350614,17.997075979766706,17.97769210524654
18.629469090119297,18.252365763923596,18.293375952182398,18.136337062273384,18.392441426277337,18.309003796109657,18.41469614642903,18.192296082062228,18.250339021593458
18.8705685965414,18.549072132036095,18.498076946144028,18.320265291090113,18.673032619356103,18.553282355918746,18.60279873753186,18.509395454362224,18.475073461109314
19.09113290953761,18.77663689149272,18.756006711765032,18.433323991235316,18.952137473050616,18.74473291212833,18.911011631281106,18.61379193060281,18.677744192417098
19.223300008752055,18.93923392304476,18.98715769547627,18.673789048152614,19.200759727717923,19.23888640584027,19.109078920545606,18.92152455325859,18.812817177809432
19.487302710988416,19.173181291600695,19.09291620561584,19.044518852820943,19.4304943789106,19.32455967350188,19.280757499695085,19.14054284113348,18.96944246986452
19.573996522325775,19.279273799514357,19.255344426224728,19.20195524308556,19.630338446802817,19.45448252807713,19.558843399468643,19.251570016573165,19.10661886069883
19.636518392275292,19.525429803262313,19.4632730640966,19.345975218601836,19.757306602673687,19.62308106950366,19.67478684425776,19.369103698470663,19.330411822627187
19.8049445210362,19.700421563867504,19.68524006072243,19.3890962396908,19.88803093100018,19.700638158616364,19.796726659129057,19.484157749600318,19.569902515746023
19.864372989217188,19.825280331843267,19.767572822031955,19.52589151401056,20.05942496846935,19.909666651271657,19.90132106433659,19.61951551078241,19.670150379594347
19.948958478326396,19.953460920772407,19.88777076502819,19.655352078912298,20.236816582712077,20.006443953478616,20.12573728307304,19.748573285400102,19.837321487407763
20.09097923476713,20.095609315947666,20.011178907376074,19.762029334913557,20.358498315352886,20.037304750642097,20.228445594620123,19.867276118712656,19.90934006278051
20.264193425399306,20.142327319280252,20.192129856795322,19.783890651219114,20.460576100858354,20.149418280410558,20.320094302512878,19.973417005149027,20.035498950622365
20.351128816167456,20.237413221681628,20.32453148803072,19.90871803711147,20.564641590250254,20.218770718840148,20.446058711872386,20.033153199557564,20.22195762496734
20.48213342403392,20.301440785492964,20.38443252985791,19.99891755594063,20.671685263579015,20.332404892647865,20.544858455731905,20.19298327600136,20.308734785032545
20.636884450243567,20.393587571347567,20.50816009364596,20.081568964328493,20.725044522971988,20.382486814151015,20.673643666097256,20.302868860903033,20.414406489972922
20.794011698681448,20.46397998228728,20.5403570573805,20.2033436618896,20.735970358007595,20.468020854297947,20.760560665506393,20.418415841633117,20.46453203767824
20.896925510110957,20.55194410273682,20.63466894218333,20.325217251780387,20.886958936508755,20.573539213906162,20.832586082658235,20.57028536305131,20.52644530224537
