(256, 256),(256, 256),(256, 256),(256, 256),(256, 256)
9.45282558521734,9.65120577974858,9.628215739341766,8.697689211341807,9.592729178793963
15.276012047099327,16.30863122316633,15.48780395592034,14.732135130599975,16.625076610191158
15.692422514027232,16.81037308655044,15.788741784811247,14.93636209716723,16.837062767042294
15.963022687166928,17.017916967051253,16.134085151153915,15.090905175895664,16.994181501740165
16.300010700003664,17.346029812299236,16.41637426867498,15.211208548110038,17.145217320366495
16.54603314544202,17.560374067216905,16.64108466606233,15.35613651647016,17.383533665785563
16.763560400512397,17.679439133234713,16.924097161314346,15.478167162877746,17.483664455400266
17.042062601667983,17.85828600658292,17.117770208629466,15.623189658821119,17.621298079057883
17.20552370529396,18.047659550859755,17.295407324622786,15.726710382878972,17.785210672248546
17.392890026901547,18.144709432097997,17.39205389577451,15.816274737598686,17.88186034520399
17.599850153477515,18.234602344669,17.52111140734204,15.927767588458424,17.93666287255483
17.750317830855124,18.38163618012714,17.61270391984327,16.0367254581423,18.072136762023284
17.929192030913963,18.52889224836245,17.73053007546603,16.1759379479999,18.18039017282264
18.085570869880186,18.648962514687558,17.88107407572425,16.30644637656847,18.28632818327663
18.209519146767747,18.747269424807683,17.984606925988444,16.468990883557524,18.43817694034924
18.33865599031607,18.833895466665687,18.107212357586384,16.552982809194393,18.555226633210793
18.45149203949597,18.869686585877506,18.20797454532026,16.660781080118223,18.59985350787243
18.575611358878053,18.970748621451513,18.35181098705224,16.80962287509972,18.703333531030722
18.702049994544904,19.058492945494596,18.42485783106826,16.94862843058968,18.78794709434801
18.841799721924,19.163000715150762,18.53388564388931,17.025064205285435,18.82610362453263
18.92832725266926,19.257513595823223,18.67549692240105,17.06935954215724,18.91403395147516
18.998019504701237,19.3402968537078,18.76657398460686,17.170632967937813,18.937767499735827
19.079493001759285,19.41476079342123,18.841999960485023,17.30380410333944,19.036277142557314
19.147666482583915,19.471321654356636,18.938233152046255,17.39911162881199,19.07737638586852
19.19535545416203,19.56451071088067,19.034587797108053,17.458301184266503,19.149769382325523
19.279180376259692,19.638766476174375,19.10666205927231,17.531552628304098,19.24504217264709
19.375592567606297,19.740307341253956,19.199276432030185,17.617236155849575,19.306190883870986
19.43392542992168,19.81195459426544,19.30100705318874,17.671918307194478,19.348475279070147
19.472297426513432,19.84836007172164,19.357347496869664,17.70389776274337,19.38523239807827
19.51899719470398,19.925495578174477,19.39008935101593,17.75421669251239,19.439069357082648
19.600218369957513,19.96812908078071,19.454227874061395,17.86023827611461,19.460222246485824
19.650189619006383,19.987986262278373,19.48517727532043,17.957184108630035,19.541548850921703
19.711864090083868,20.01438946221316,19.517682996490816,18.023325954210293,19.603431740642186
19.807932936792145,20.053151756427475,19.61663773071663,18.07857511171345,19.672227872501985
19.86890838612426,20.07873144795864,19.669054622267684,18.15967095341079,19.758901827406028
19.90107221392241,20.13231239160938,19.73634012836136,18.229749944533275,19.82295431076998
19.966500986706727,20.170558624176156,19.79316836263107,18.263758081652,19.84845928262497
20.02533229033051,20.269664651216132,19.842578890208216,18.389793650740188,19.906063512090324
20.082085870090296,20.297302572853816,19.885430862175394,18.45937703962497,19.980386983962298
20.131683425895968,20.373274998872475,19.92834999147203,18.511814793725097,20.024840630698158
20.137906157850797,20.40572720698353,19.991881728659145,18.57867752969643,20.04511153176625
20.218881959351688,20.49038319323596,20.034496258831002,18.678605464657156,20.147378889613595
20.304294536666543,20.49265521508087,20.100216746966016,18.709391118224804,20.174755268209992
20.37186519866982,20.546414961565382,20.187639853862404,18.79473382054786,20.184652339390333
20.408621371221273,20.597485709020347,20.283568953758603,18.8950958773807,20.199742564031606
20.42869537358473,20.65240715666402,20.33859016884615,18.914416903783497,20.234603080017035
20.49863782617229,20.668993330238568,20.389833302739316,19.03395167005505,20.298318424151972
20.54481916018831,20.674372633336148,20.4526988533916,19.089655959276556,20.29701192108421
20.57428579851529,20.731993303891514,20.498848558536174,19.11807627704664,20.35322859979711
20.599543261643174,20.77179926414367,20.54240496384377,19.193634383542594,20.426470414053135
20.622897728846546,20.819076619105104,20.545911524676384,19.265512082622834,20.436082638383418
20.62275082672658,20.855701416158173,20.624372916948246,19.32450251486898,20.499904598770833
20.66348747500703,20.874661111776305,20.642617235666727,19.382124192888384,20.540381044004132
20.722179024178118,20.89343659401458,20.69109636360416,19.41170038952989,20.557602939042287
20.75275499569476,20.91491874172886,20.69101317286795,19.4590615672767,20.602494851964224
20.779198148707128,20.960968555938297,20.763211925152678,19.53238206281914,20.61454101817978
20.814268708482583,20.99165825033533,20.810848461224992,19.645337765573338,20.664764533537472
20.86397134468903,21.02987441190116,20.857951900906095,19.700121011867996,20.684233384146555
20.881275906301454,21.031624854636224,20.879356027125556,19.77493641239335,20.70206903563919
20.93955607117578,21.06430517964936,20.90280484421991,19.866596933570584,20.754513322414603
20.970563562710513,21.098983358709848,20.920245461274426,19.949733171090326,20.761519384461128
21.020687217973734,21.11775338678477,20.934224815013643,19.97652689983631,20.78003053580276
21.081039370497432,21.127536380501482,20.945770963736695,20.0455035934,20.846841511374418
21.07830383951595,21.185051274639687,20.96676994111673,20.09461462174123,20.866155100679638
21.144789944005936,21.23194470742055,21.004082310028878,20.15417022706111,20.931577047261946
21.200169985810792,21.28371791574701,21.038580394537682,20.197595123429803,20.970635312125303
21.21963029998328,21.30111417205371,21.072835381187563,20.263968980683735,21.00706862297149
21.260685328490588,21.310141924656588,21.10854538572624,20.260451297807982,21.02347482392938
